ID	VOT
29752238	5.6
29752532	5.12
29752545	7.28
29752625	0.12
29752831	2.77
29753200	5.14
29753287	0.0
29753355	10.09
29753564	3.15
29755344	4.45
29755413	13.06
29755908	34.66
29756259	5.64
29756399	9.85
29757028	1.52
29757381	13.99
29757822	18.41
29757875	1.17
29758579	7.1
29758911	13.47
29759395	7.27
29759483	10.71
29759592	15.41
29760408	8.51
29761215	0.62
29761254	15.42
29761728	11.55
29761982	16.59
29762416	7.81
29762519	3.5
29762604	1.63
29762696	17.08
29762697	17.08
29763684	4.77
29763747	2.67
29763751	9.74
29763772	27.48
29763979	2.3
29764082	10.67
29764588	3.57
29764876	16.05
29764954	18.45
29765759	6.62
29766526	13.73
29770020	4.41
29770282	6.89
29770778	9.58
29770779	5.64
29771384	9.32
29771608	0.0
29773284	7.11
29773339	18.75
29773341	7.33
29773584	6.21
29775007	4.43
29775127	13.05
29775130	0.0
29775132	0.0
29775135	13.05
29775490	3.64
29776267	11.64
29777318	20.36
29782348	0.0
29783002	19.51
29783552	0.0
29783553	0.0
29784866	2.98
29788190	11.21
29789283	2.65
29790446	4.36
29790597	14.22
29791584	0.0
29791704	3.36
29791718	5.25
29791984	5.4
29792368	24.09
29792855	8.9
29792988	4.66
29793994	7.77
29794252	12.57
29794371	3.15
29794594	22.84
29794716	1.67
29794982	1.52
29795126	1.5
29795292	5.99
29795293	5.99
29795482	6.19
29795654	1.6
29795680	9.22
29796061	3.02
29796532	0.0
29796578	8.57
29796806	4.07
29796912	15.14
29797036	20.47
29797921	5.07
29798036	30.04
29798084	7.54
29798186	17.94
29798269	0.0
29798286	1.27
29798459	9.07
29798775	9.55
29798810	6.87
29799105	0.0
29799639	14.59
29799743	1.48
29800376	18.52
29800701	13.5
29800800	5.7
29800891	11.53
29800972	0.28
29801442	11.56
29801975	0.0
29802175	8.62
29803085	1.81
29803086	1.81
29803090	1.81
29803437	6.84
29804063	5.98
29804385	4.03
29804580	2.23
29804980	0.0
29805251	12.33
29805374	10.03
29806425	0.0
29806907	17.77
29807371	6.05
29807902	11.25
29808008	3.28
29808283	2.71
29808965	0.0
29809205	0.63
29809297	12.99
29809490	1.75
29809947	0.0
29810260	3.62
29810383	4.43
29810494	9.3
29810983	16.44
29811537	16.35
29812643	21.09
29813221	10.51
29814913	8.58
29815948	34.37
29817006	1.94
29817485	5.74
29817959	7.88
29818072	1.13
29819730	24.7
29821173	9.21
29821496	15.79
29823286	0.44
29824835	24.54
29826443	8.67
29826444	8.67
29826445	8.67
29828497	0.0
29831204	17.01
29831543	13.83
29831642	7.62
29831644	7.62
29832149	2.16
29832150	8.73
29832406	34.03
29832428	0.0
29832653	9.11
29835234	0.9
29835306	0.0
29835307	0.0
29835580	3.18
29835820	9.47
29837799	4.06
29837957	13.54
29838166	20.2
29838234	0.0
29838398	6.75
29840337	9.39
29840600	5.79
29841687	0.0
29842421	6.87
29842628	1.98
29843386	5.17
29843387	5.17
29844050	6.33
29844120	5.93
29844297	5.35
29845075	5.11
29845702	9.39
29846576	35.21
29846865	11.87
29847804	7.92
29847816	7.98
29848431	7.89
29848741	9.34
29848812	5.61
29848814	6.27
29848955	6.19
29848956	5.76
29849008	8.59
29849245	0.97
29849272	5.48
29849614	5.16
29849637	0.0
29849774	0.0
29850713	12.59
29850717	12.59
29850720	12.59
29851471	11.22
29851477	7.68
29851515	15.89
29852032	3.4
29852099	5.88
29852388	7.42
29852389	7.42
29853065	0.46
29853269	4.06
29853650	6.88
29853657	3.05
29853682	10.04
29854019	3.22
29854325	12.09
29854351	17.49
29854355	17.49
29854589	25.06
29854755	20.71
29854919	12.05
29855402	8.33
29855820	16.33
29855877	0.0
29856119	21.8
29856451	28.15
29856906	19.18
29858494	12.89
29858757	3.22
29859149	3.14
29859166	1.4
29859909	5.74
29860310	5.16
29860851	6.23
29861069	17.8
29861502	2.63
29861504	2.63
29861859	7.02
29862459	0.0
29862964	1.52
29863389	7.68
29863516	1.61
29863669	15.16
29863752	14.05
29863991	19.98
29864273	8.52
29864970	10.73
29866529	4.23
29866654	18.28
29867181	32.5
29867182	32.5
29867183	32.5
29867441	7.53
29868130	26.05
29869115	7.67
29870391	12.94
29870392	12.94
29871970	9.77
29873716	7.12
29874657	16.95
29874658	16.95
29874659	16.94
29874702	7.56
29874703	7.76
29874747	16.13
29875291	0.26
29876354	15.24
29878184	17.44
29879138	6.43
29879382	2.46
29879383	2.46
29880198	12.5
29880199	12.5
29880200	12.5
29880787	20.03
29883356	15.44
29883742	0.0
29884123	6.52
29884536	8.97
29884537	40.25
29884541	40.25
29884705	2.48
29885260	11.17
29885964	5.96
29885965	5.96
29887024	3.85
29887025	27.81
29887421	3.79
29887530	0.0
29888146	14.89
29888150	14.89
29888398	6.0
29888922	13.03
29890016	10.75
29890423	34.23
29890476	5.42
29890728	14.42
29891491	24.73
29892267	0.0
29892415	8.12
29893504	8.62
29894160	1.91
29894161	1.91
29894280	11.39
29894782	16.16
29895683	0.0
29896247	12.61
29896470	0.66
29898202	12.26
29898288	21.36
29898420	8.88
29898511	15.82
29898648	0.58
29899582	27.48
29899727	11.1
29900424	6.21
29901290	11.83
29901537	1.26
29901817	4.88
29901962	0.87
29902153	8.89
29902245	2.78
29902380	8.8
29902413	7.06
29902676	20.04
29904047	10.3
29904539	19.01
29904540	19.01
29905976	9.01
29905983	9.01
29906153	6.83
29906763	0.0
29908060	6.37
29908553	15.46
29909259	11.81
29910802	11.31
29911575	9.24
29912225	8.32
29915479	5.3
29916003	12.41
29916963	22.37
29917201	13.81
29917202	13.81
29918797	4.91
29921291	2.06
29921581	2.93
29922715	2.43
29923502	0.25
29924021	6.26
29924022	5.46
29926232	0.01
29927142	20.95
29927143	20.95
29928454	25.26
29928671	40.06
29928672	40.06
29928673	3.73
29930908	0.0
29932707	3.5
29932820	0.0
29933968	19.62
29934600	10.8
29935841	19.94
29939915	8.18
29941680	3.18
29941716	6.37
29942431	8.78
29943281	0.07
29950165	4.4
29950295	10.57
29950850	7.51
29959740	13.38
29959741	13.38
29960400	20.43
29967141	7.05
29973079	33.14
29973197	4.21
29974295	4.35
29974837	2.43
29978101	12.25
29978103	12.25
29979585	2.25
29983072	7.3
29986377	16.91
29986647	6.01
29986753	6.58
29986779	6.58
29988920	18.84
29988921	18.84
29988922	18.84
29988923	18.84
29990398	7.21
29990399	7.21
29994026	11.09
29998336	9.09
29998355	8.09
29999733	4.61
30001248	7.85
30001606	8.26
30002118	6.79
30003434	0.82
30005401	13.42
30006040	5.64
30008172	3.55
30010301	2.67
30013585	10.46
30015328	9.05
30019146	13.82
30019149	13.82
30020501	24.67
30022720	18.28
30023679	5.87
30023762	1.34
30023827	0.0
30025001	13.0
30026031	9.85
30026475	17.09
30028995	0.0
30031210	2.53
30032947	16.43
30033358	2.22
30034033	16.72
30037228	4.99
30038421	2.73
30041194	15.08
30043960	2.82
30044596	0.17
30051580	23.38
30052225	5.73
30053257	9.31
30055244	0.0
30056881	14.17
30061031	16.61
30063666	9.58
30066827	16.76
30067713	4.88
30069922	31.47
30071819	3.45
30075634	11.85
30077965	10.08
30077966	10.08
30078203	2.12
30079179	18.2
30081471	3.07
30083290	22.52
30087340	6.56
30088603	28.95
30088956	0.0
30089871	12.58
30090225	13.01
30097633	1.02
30101416	28.56
30102447	12.66
30104683	17.71
30113949	15.9
30113950	15.9
30116376	16.02
30120853	14.74
30124401	0.0
30126270	4.87
30128287	7.96
30129468	13.31
30130517	16.25
30132894	6.77
30133753	14.56
30135299	3.9
30136150	4.71
30138501	4.12
30139853	19.87
30141304	3.11
30144552	15.55
30144553	15.55
30147587	16.06
30149123	19.45
30153184	3.47
30154717	15.66
30160271	0.37
30162769	10.83
30163327	12.86
30165411	0.5
30167732	0.49
30168838	10.35
30169042	12.76
30173636	15.61
30174582	11.07
30178583	38.59
30180350	5.2
30181615	5.38
30185164	3.16
30185166	3.16
30186091	56.2
30195680	17.75
30196403	8.15
30198842	2.99
30200920	18.91
30200921	18.91
30200922	18.91
30207645	5.79
30208334	3.41
30212180	9.95
30213277	5.53
30214688	3.99
30214696	3.99
30216264	0.8
30217105	2.51
30221215	13.06
30222394	2.67
30242673	10.64
30247473	1.88
30249189	3.71
30251801	28.47
30252292	0.76
30256848	34.65
30258412	8.61
30258566	1.89
30259785	12.36
30260556	13.95
30264938	10.46
30265063	2.47
30265930	3.69
30272041	10.9
30277225	26.22
30283653	3.09
30292599	13.73
30300067	0.75
30312202	6.68
30331804	6.96
30332091	4.62
30333577	14.56
30339038	0.0
30341423	13.67
30345647	5.01
30349849	0.39
30354846	10.74
30360965	10.36
30365971	17.28
30366163	1.64
30375740	14.02
30385985	1.73
30387396	10.9
30388472	6.62
30390684	14.03
30390764	9.12
30395521	5.2
30398284	8.25
30398701	16.29
30398703	16.29
30400970	7.71
30401687	7.34
30403064	6.84
30404427	9.6
30404571	7.98
30405936	28.47
30405940	6.76
30406769	13.28
30406771	13.28
30406772	4.73
30406773	13.28
30406774	4.73
30407936	18.82
30407989	3.29
30408707	27.5
30409314	1.22
30412708	10.52
30413540	0.0
30413693	13.01
30414357	3.59
30414555	4.14
30414767	14.51
30414768	14.51
30414769	14.51
30414838	5.02
30416012	1.76
30424490	1.9
30424491	1.9
30424852	1.21
30425276	12.22
30429182	4.51
30429782	3.16
30430486	6.19
30433110	5.09
30434062	14.47
30434063	14.47
30435178	10.81
30437426	7.28
30437736	5.78
30437737	5.78
30438829	4.57
30439927	18.46
30441655	12.0
30444399	4.5
30446412	10.37
30446413	10.37
30451614	2.54
30459706	10.2
30462625	12.27
30463185	15.5
30472983	0.0
30488476	7.55
30494793	6.23
30512488	0.0
30529478	13.67
30533785	7.58
30533786	7.58
30533787	7.58
30538369	22.59
30546622	10.48
30546751	8.23
30547830	11.76
30550033	11.74
30552882	3.7
30553477	13.82
30561597	1.0
30568654	11.91
30578495	14.24
30578496	4.68
30578497	4.68
30580899	14.49
30592070	11.07
30595236	14.72
30601988	12.98
30602947	9.71
30604991	8.4
30604992	8.2
30606841	1.77
30606842	15.0
30615414	13.32
30619266	4.67
30626638	2.24
30634800	8.99
30635402	1.63
30636777	10.3
30637076	7.24
30642024	6.04
30656011	5.12
30663772	16.45
30672097	11.3
30672448	9.85
30672449	9.85
30684438	4.27
30686363	2.91
30686364	2.91
30687591	4.81
30698967	40.41
30703809	10.29
30709693	0.74
30714480	14.64
30714482	14.64
30714600	11.73
30722489	15.46
30722826	13.49
30723712	11.6
30730012	11.95
30730013	11.95
30730931	24.82
30736322	4.6
30751792	13.69
30759790	14.05
30762177	8.05
30762178	8.05
30764873	7.65
30770886	11.1
30772088	12.5
30772291	3.11
30773316	10.35
30774194	6.54
30774588	10.34
30775584	30.93
30775653	11.56
30776380	13.0
30777597	16.55
30778206	9.54
30783843	10.99
30792905	0.0
30798653	10.1
30798654	10.1
30814525	6.48
30821389	10.67
30821457	9.09
30821729	10.99
30821730	10.99
30822013	13.63
30825155	19.57
30829500	8.0
30831993	9.83
30832986	12.42
30833246	41.65
30837249	14.33
30838696	10.94
30838700	10.94
30851914	10.72
30853570	10.7
30853584	11.85
30854735	15.74
30854739	15.74
30855850	11.84
30856576	19.05
30859775	15.0
30862110	13.7
30867778	8.46
30868049	13.5
30868944	16.29
30869498	2.98
30869667	0.5
30871131	18.85
30872610	13.32
30874668	12.92
30884199	6.63
30884368	13.32
30892513	6.32
30892602	12.09
30894209	15.14
30902744	7.96
30905877	4.14
30910236	7.46
30911122	6.99
30912871	15.58
30913878	26.17
30916186	2.73
30918771	11.04
30918772	11.04
30920821	12.14
30920931	2.48
30921570	11.94
30922156	14.24
30922776	12.69
30930499	3.23
30933125	1.96
30934116	3.88
30937749	4.81
30938879	124.58
30940855	6.94
30943738	12.52
30944629	0.0
30950680	8.67
30951466	9.61
30954880	4.26
30954952	0.96
30955453	1.93
30957366	10.51
30958198	14.76
30958484	10.01
30961055	6.11
30961056	5.75
30961057	6.11
30966837	18.31
30974536	7.1
30978349	12.08
30979887	3.77
30981550	2.96
30984332	0.28
30986347	2.44
30987207	8.55
30988873	8.2
30990352	1.86
30994389	0.54
30998248	17.94
30999418	4.15
30999444	6.78
31000645	12.99
31001391	4.76
31001426	2.13
31003130	0.0
31003736	10.09
31004394	7.48
31004505	9.43
31005542	11.77
31005544	11.77
31005960	8.79
31006450	11.76
31006999	28.45
31007034	7.57
31007035	7.57
31007036	7.57
31007051	9.23
31007172	10.15
31009495	5.59
31009647	30.09
31010685	4.23
31010686	7.34
31010687	9.76
31010688	4.23
31011421	21.36
31017567	11.23
31023802	13.66
31025457	8.16
31025458	8.16
31026127	11.49
31027804	6.88
31027805	13.62
31028208	10.35
31030576	7.53
31030765	7.04
31031283	40.55
31031902	5.97
31031975	5.56
31032111	6.14
31034439	5.31
31034440	5.31
31037575	12.81
31037771	6.67
31037971	8.39
31038713	2.1
31040812	9.32
31040813	9.32
31041244	4.74
31042680	1.78
31044105	2.21
31044107	15.78
31044583	5.31
31046079	0.84
31050101	6.27
31051875	2.28
31052575	8.13
31053088	32.28
31053089	32.28
31053777	10.36
31058962	13.54
31059621	8.45
31059622	9.51
31060106	19.56
31061143	18.46
31062158	9.69
31062159	9.69
31064334	7.67
31064630	7.17
31064632	7.47
31066366	7.91
31067583	2.58
31067584	5.62
31067585	5.62
31067712	1.8
31070324	10.61
31072036	33.17
31072323	6.94
31075411	1.24
31076996	13.8
31077836	0.0
31082945	1.08
31083366	9.43
31083382	19.57
31084167	6.96
31085099	11.93
31085100	11.93
31089442	23.52
31089870	14.96
31090320	13.04
31090416	15.71
31090417	15.71
31091680	5.66
31091681	5.66
31091691	20.27
31092256	13.28
31093124	4.1
31093839	5.73
31095357	9.71
31095860	9.88
31096132	0.59
31096255	0.55
31096304	9.61
31096320	10.51
31096819	11.95
31096821	11.95
31096944	9.91
31097653	6.49
31097858	8.43
31097859	10.6
31097871	4.61
31100086	9.82
31100451	7.65
31100823	12.3
31102657	9.36
31102658	9.36
31102665	17.02
31103698	14.29
31105063	8.56
31105371	0.52
31107733	11.71
31110173	8.0
31112120	4.42
31113577	11.5
31114974	10.28
31116870	2.14
31116873	2.14
31117570	11.03
31118691	16.26
31118717	10.94
31118744	3.65
31118783	24.52
31118784	24.52
31118858	5.7
31118860	5.7
31119767	7.26
31120270	23.74
31123964	0.26
31124879	4.65
31126744	13.89
31126943	2.22
31127209	8.59
31127307	7.5
31127416	2.01
31127909	10.54
31128650	0.82
31129427	11.91
31132469	0.0
31132649	7.21
31132847	14.01
31134590	5.0
31135147	0.12
31135303	19.78
31135348	14.05
31136695	12.92
31136697	12.92
31137808	19.97
31137810	4.0
31137818	8.02
31137898	7.52
31141063	0.74
31141466	4.78
31144793	15.83
31145586	24.94
31145587	15.85
31145728	8.51
31146767	0.0
31147396	1.78
31147623	11.11
31148107	2.81
31148923	24.55
31149335	13.88
31150783	5.3
31152117	11.6
31153182	3.15
31154384	3.41
31154670	10.95
31156157	5.54
31156509	0.0
31157199	11.69
31158292	0.37
31159075	41.92
31159530	9.95
31159532	9.95
31161384	10.18
31162343	142.36
31163357	7.64
31163965	12.65
31164196	3.26
31168434	17.49
31169401	3.53
31169402	3.53
31169980	0.0
31172342	27.92
31172343	27.92
31172857	7.86
31173097	13.24
31173250	8.5
31176285	14.44
31177907	17.34
31179974	4.58
31186230	13.01
31187685	3.84
31187824	7.81
31188157	28.34
31188914	21.21
31192201	12.19
31192202	12.19
31192691	1.77
31193406	8.82
31193497	24.86
31196067	6.42
31196068	6.42
31198366	4.15
31198367	0.0
31200948	2.95
31201430	7.15
31201431	7.15
31205688	0.41
31208568	0.0
31209338	9.66
31211640	22.06
31213965	5.7
31217158	0.96
31219079	7.06
31219856	17.84
31221190	7.42
31224598	11.61
31225729	17.88
31228235	1.31
31228465	0.0
31229244	2.06
31232704	24.89
31232705	24.89
31235643	25.56
31237042	5.03
31237141	16.39
31237219	15.22
31241208	11.53
31241209	11.53
31241258	7.25
31242915	10.86
31244929	4.31
31244989	9.86
31245131	12.01
31245221	4.34
31250186	15.15
31251124	5.11
31252518	21.58
31255441	8.74
31257987	19.29
31268409	20.58
31268960	14.93
31270796	14.02
31272936	6.46
31277535	2.67
31282410	7.65
31283523	5.67
31288215	8.8
31290149	27.9
31291413	16.25
31292236	6.75
31292245	0.24
31293932	5.56
31300406	1.19
31302380	8.48
31306889	6.27
31309545	10.62
31309706	11.8
31309871	2.31
31311160	17.75
31317250	0.3
31324014	23.05
31324015	12.98
31324261	6.86
31324262	9.71
31330784	7.43
31335209	9.41
31337905	1.61
31339198	0.59
31339530	14.54
31340780	4.07
31340955	7.39
31341037	0.23
31341734	11.84
31343272	3.52
31344890	1.49
31346643	10.51
31347899	3.12
31348303	7.03
31348727	20.71
31350788	11.12
31351434	17.83
31351538	5.73
31352061	3.73
31352696	0.0
31352862	12.73
31354360	0.0
31355742	8.27
31359834	11.3
31361188	8.63
31361605	44.49
31362048	11.11
31363321	8.25
31367735	9.92
31371935	14.69
31373304	9.85
31377061	11.02
31377217	4.57
31377868	0.18
31378121	0.33
31378221	3.35
31378644	12.51
31378904	9.86
31379247	20.83
31379468	5.41
31380018	10.85
31382723	12.39
31384108	4.2
31385218	12.41
31386720	3.68
31386721	3.68
31387189	37.12
31387954	9.52
31388754	8.85
31388859	11.39
31389398	0.0
31391522	15.67
31392735	5.16
31394678	5.92
31394710	0.46
31394711	0.46
31394713	0.46
31395238	6.59
31397119	5.39
31397133	10.54
31399448	0.0
31400178	2.56
31400180	2.56
31401727	9.95
31402467	3.25
31403050	0.96
31407920	4.02
31407948	17.99
31407949	0.0
31411302	22.68
31411355	3.37
31416399	8.73
31417789	11.6
31420147	0.37
31420149	0.37
31421792	11.15
31422666	16.33
31422780	17.17
31423641	48.82
31424308	7.2
31424309	7.2
31426869	14.69
31427807	9.74
31428606	5.62
31429379	15.83
31429870	6.29
31434199	7.97
31435835	8.1
31436218	15.39
31436454	2.79
31436858	5.19
31437175	11.5
31437459	13.32
31437633	10.59
31437634	10.59
31438514	25.2
31438944	17.99
31438965	7.34
31442678	1.85
31444125	16.93
31444128	16.93
31444777	7.12
31444778	7.12
31445820	9.15
31445823	9.15
31446315	0.38
31447644	5.55
31449251	0.0
31449559	12.81
31450869	12.1
31450965	8.86
31451008	0.62
31452524	3.08
31454082	13.53
31454241	8.51
31458035	2.45
31458154	10.77
31458298	10.24
31460291	18.84
31465849	7.84
31465851	11.57
31466127	13.85
31467835	15.97
31470834	1.21
31471628	6.22
31474315	3.35
31474664	9.87
31476438	20.46
31477255	37.7
31477787	24.85
31477788	24.85
31479069	6.4
31481161	18.47
31482185	17.27
31482389	4.2
31482631	0.89
31483425	5.45
31483652	19.05
31486563	6.81
31490694	11.99
31490921	0.37
31493059	0.13
31493257	21.36
31494074	27.22
31494075	27.22
31494076	27.22
31494077	27.22
31494078	27.22
31494666	2.39
31496209	7.16
31496358	11.87
31496465	31.32
31496934	13.01
31496955	6.16
31497129	14.2
31498030	7.65
31501192	2.75
31501582	10.09
31501583	10.09
31501584	10.09
31502089	8.42
31502850	17.26
31511982	6.04
31513093	7.01
31513373	7.86
31514059	10.17
31517649	2.03
31520243	9.29
31520781	0.35
31525433	10.06
31526129	6.22
31526672	7.76
31526673	7.76
31526873	18.87
31527687	17.95
31527688	17.95
31527689	17.95
31527690	17.95
31529042	12.47
31529437	13.52
31535606	6.28
31537363	6.57
31538477	16.9
31542061	13.18
31542691	24.46
31542692	24.46
31546464	8.57
31550256	9.98
31550324	26.02
31550823	0.49
31551084	0.0
31565828	14.74
31573409	18.76
31574406	12.98
31574958	6.86
31579989	11.24
31579990	11.24
31580612	12.03
31586454	10.3
31589828	6.09
31591148	8.71
31591149	8.71
31591735	8.86
31593378	7.4
31593515	12.32
31593871	10.49
31596820	9.09
31599457	13.84
31603919	2.46
31611181	10.63
31616965	7.1
31630722	2.72
31635411	27.56
31635932	7.73
31638571	4.63
31640357	5.69
31642560	14.74
31645051	6.83
31645052	20.53
31645815	7.08
31645876	4.19
31651150	0.61
31652643	7.31
31657064	5.36
31673789	3.86
31675389	3.83
31684376	6.08
31685217	8.04
31687895	3.2
31689945	19.4
31691105	3.55
31693813	4.24
31696920	8.08
31698374	21.82
31699803	9.38
31699957	3.71
31700653	14.38
31701197	23.39
31702132	7.57
31703777	6.77
31706309	14.53
31707208	1.6
31709057	3.54
31716041	0.0
31719274	6.34
31719487	14.68
31719788	26.39
31720189	24.83
31721850	21.16
31721851	21.16
31721852	21.16
31721853	21.16
31721855	21.16
31722059	5.84
31724498	9.17
31725378	0.0
31726154	18.27
31730279	0.74
31730281	0.74
31730371	5.61
31730721	4.3
31730724	11.41
31730790	120.46
31732598	14.01
31732724	4.08
31733405	23.59
31733582	15.16
31733716	46.12
31737609	14.93
31737636	10.93
31740196	5.53
31740999	8.67
31743782	0.0
31743937	3.08
31749106	13.21
31749404	0.0
31749663	8.79
31757953	0.0
31758647	5.54
31762857	38.55
31765081	1.96
31765082	1.96
31765133	9.56
31767495	3.73
31768626	4.93
31769717	35.73
31771780	10.34
31771782	10.34
31774157	16.86
31775380	9.07
31776410	12.84
31776972	7.71
31777825	11.28
31777902	11.45
31778334	13.24
31778933	14.48
31779191	2.92
31779366	13.21
31780678	15.55
31785019	5.18
31786060	22.62
31790678	10.3
31793723	3.79
31794393	12.0
31795379	7.57
31795388	11.17
31795457	15.38
31797962	0.65
31805497	28.92
31807746	5.92
31807882	12.03
31808308	10.93
31808653	3.0
31809208	24.04
31809963	0.2
31811819	7.47
31812027	15.06
31813385	5.24
31814246	14.29
31814335	4.02
31816427	8.13
31816429	8.13
31816472	12.86
31817676	12.91
31818106	9.43
31818461	10.87
31818462	15.36
31818470	3.01
31819965	9.05
31820800	10.36
31821113	13.79
31821744	10.21
31823071	5.64
31825599	8.19
31828474	10.15
31828712	17.16
31830394	7.73
31830922	39.33
31830923	7.58
31832685	0.0
31832688	0.0
31833693	8.35
31836245	10.56
31836246	12.85
31837014	3.96
31838645	17.7
31839564	8.75
31839908	9.94
31841236	22.03
31848608	13.42
31848609	13.42
31850159	0.37
31850376	14.43
31851672	14.35
31852919	23.85
31854028	0.0
31854911	1.22
31858094	6.78
31858788	10.78
31860641	15.86
31866893	13.54
31866894	6.24
31866896	17.33
31867412	5.87
31869574	14.32
31877005	10.27
31879668	22.66
31879803	5.91
31882953	12.32
31882954	6.32
31884311	5.35
31888227	10.84
31890056	7.41
31892070	16.86
31896889	3.26
31897173	7.73
31897293	5.09
31899508	9.13
31899659	25.2
31900265	15.41
31901980	14.72
31901981	14.72
31903147	7.07
31903625	18.5
31904890	11.23
31905216	3.65
31905430	6.03
31905489	9.15
31905588	1.49
31905592	1.49
31905608	11.19
31905852	8.83
31906012	4.72
31906066	15.79
31907057	12.0
31907353	13.76
31908268	21.75
31908378	9.24
31908725	10.38
31908903	3.56
31909623	5.48
31910140	11.2
31912978	5.02
31918578	7.91
31920942	20.49
31923135	1.8
31930140	14.75
31930661	4.48
31932700	2.34
31934103	8.6
31934783	7.83
31935426	3.47
31935926	1.76
31937874	12.02
31938367	6.2
31941663	5.6
31949100	9.88
31949103	9.88
31951372	8.82
31951875	48.16
31952990	4.35
31953230	8.51
31953928	8.12
31953930	8.12
31953931	8.12
31954298	5.53
31954729	10.77
31956135	8.76
31956925	24.74
31957149	18.22
31957215	27.34
31957605	9.07
31958581	7.75
31958582	5.87
31958583	8.57
31958584	8.57
31961778	11.09
31961935	12.27
31963393	0.44
31967664	3.43
31970765	2.7
31972341	15.75
31972786	12.55
31973581	0.0
31973638	15.19
31975139	18.69
31978449	13.99
31978451	8.23
31979621	11.99
31982716	4.74
31982717	4.74
31984299	26.36
31985775	1.22
31986649	4.25
31988347	4.24
31990647	23.83
31994948	11.95
31995553	9.98
31996052	13.86
31996068	11.72
31997312	1.73
31997468	2.87
31998633	1.59
31998657	12.08
31998747	19.86
31999466	2.81
31999467	2.81
32000887	11.86
32001659	1.03
32001974	5.04
32003025	21.6
32003195	2.44
32004635	2.51
32005724	4.64
32005975	6.19
32005977	6.19
32007384	0.74
32008436	5.61
32008981	6.69
32010484	15.14
32010768	6.76
32012521	14.01
32014692	7.03
32015266	2.37
32015325	2.08
32019473	18.64
32020262	6.83
32021138	1.38
32021248	6.43
32021918	6.43
32021960	10.81
32022676	5.53
32023160	6.56
32023543	18.06
32023831	0.45
32024179	8.49
32024226	3.72
32024991	3.84
32025475	12.1
32026245	11.72
32027972	6.22
32027973	6.22
32028357	16.34
32029345	2.27
32031117	6.42
32035296	8.97
32036289	5.45
32039095	7.22
32039525	4.72
32039539	29.48
32039903	0.0
32040258	5.46
32041903	7.07
32048053	0.0
32049941	7.56
32049943	7.56
32050419	16.42
32052770	2.38
32053069	0.0
32053191	3.76
32053311	1.79
32053698	0.49
32053924	1.61
32053965	0.67
32054058	4.4
32058519	5.67
32058520	9.42
32059672	9.72
32059943	8.1
32060493	26.16
32060779	6.92
32060868	26.07
32061853	11.12
32062526	4.91
32064243	15.43
32065724	11.41
32068276	11.86
32071190	5.99
32073577	6.8
32073692	33.1
32073694	33.1
32074892	10.87
32078332	13.31
32078801	0.0
32079531	10.36
32079532	0.62
32079533	0.62
32079534	0.62
32083237	8.68
32085186	2.45
32085187	8.31
32090832	16.47
32091013	39.33
32091190	12.2
32091206	10.5
32093239	7.5
32096662	5.89
32099644	0.83
32099832	7.69
32107184	17.33
32111867	14.93
32121423	1.91
32124137	10.75
32125085	19.9
32125706	0.62
32127090	8.57
32127266	7.71
32127777	12.88
32129462	3.73
32131208	42.65
32132090	11.02
32135363	3.59
32135434	9.32
32137528	3.74
32138202	5.24
32138302	15.29
32138736	15.79
32139201	11.82
32141185	19.96
32147623	7.2
32152990	7.54
32153686	7.75
32153781	0.0
32153981	23.79
32154051	4.11
32163760	6.32
32164612	5.76
32165576	9.86
32169882	40.52
32170194	16.59
32171380	12.6
32171381	17.06
32173867	3.92
32174076	2.66
32175647	22.19
32176970	46.2
32178491	4.83
32179296	7.74
32181884	2.68
32183715	18.6
32185983	9.55
32189108	12.53
32191394	0.81
32191719	25.92
32192475	1.63
32194612	9.18
32200912	0.62
32203773	6.54
32204103	4.64
32204104	6.51
32206069	5.48
32210791	15.68
32210792	9.34
32210970	12.1
32216431	4.44
32219663	10.91
32222644	9.08
32228947	14.72
32228950	14.72
32236157	7.9
32236477	2.91
32243243	3.98
32248215	7.4
32248615	2.65
32251411	7.63
32251523	12.52
32252593	9.63
32256052	11.82
32256053	11.82
32256054	12.2
32256055	11.82
32256056	12.2
32256058	12.2
32261864	23.34
32261897	2.5
32262119	1.98
32265607	12.93
32267243	24.84
32278303	6.42
32278304	12.43
32278305	6.42
32278696	6.8
32279177	9.56
32280099	5.85
32280102	8.69
32281622	12.53
32281902	3.27
32285566	6.51
32286062	6.62
32287260	7.34
32287264	7.34
32289422	1.3
32291647	47.53
32294083	10.52
32294084	10.52
32303293	2.11
32303294	4.83
32310320	15.04
32311836	2.84
32313802	12.22
32314875	2.5
32317282	15.89
32318991	15.13
32321432	2.01
32324006	28.19
32324471	6.06
32325889	11.77
32326778	2.81
32327690	15.0
32327890	5.44
32331751	29.21
32333469	2.51
32333834	9.59
32335036	13.07
32336188	11.79
32338765	9.14
32349529	0.04
32358176	7.07
32358955	51.27
32359297	16.47
32359299	16.47
32359300	0.0
32367789	9.14
32368500	9.95
32370658	2.13
32371747	2.44
32371748	2.44
32371751	2.44
32378349	2.2
32378496	10.72
32388103	12.1
32389047	9.63
32390932	8.9
32392466	6.22
32392893	10.26
32392968	13.82
32393190	12.1
32393470	9.14
32393471	7.37
32394521	5.61
32394754	10.04
32395124	3.48
32396363	12.78
32396949	10.96
32398589	6.76
32398645	3.28
32402012	2.21
32402897	5.52
32404007	20.41
